Date,JPP915,JPDH,JPClose,NKD,NKN,JPResid,JPVol,USDH,USP1000,USClose,SPD,SPN,USResid,USVol,NKDSPNSE,SPDNKNSE,NKDSPNOLS,SPDNKNOLS
2014-03-17,14198,1,14195,-0.000211319692259615,0.0131571636968177,-0.000226865435241363,0.00866846723752285,1,1858.5,1858,-0.000269070363523005,0.00959661348848065,0.00946680620255202,0.00646877841496624,0.0266815620939562,0.613850123992604,0.353667109845231,0.550226775191024
2014-03-19,14383,0,14385,0.000139043381759137,-0.000834550434416447,0.000129980740250585,0.00847647111040778,0,1873.25,1860.75,-0.00669525800440003,0.000934641899936342,0.000607541867313164,0.00554671484689179,0.0277580150592234,0.607916865802908,0.354492279088049,0.544717238641206
2014-03-20,14373,0,14155,-0.0152835280052318,0.00654862742349771,-0.0152788892641308,0.00755587680297088,0,1857.25,1872.25,0.00804401709756084,-0.00188273320810446,-0.00219400619973115,0.00590440609347425,0.027601489935835,0.613681022137714,0.359608938083656,0.570792330539903
2014-03-24,14248,1,14370,0.00852615410357302,-0.00768428510478366,0.00869195172386511,0.00942741738458305,1,1858,1849.75,-0.0044501455681235,0.000403741341868181,0.000325576438923878,0.00676588713444999,0.0272129506897042,0.612766778656461,0.350555163698025,0.568643772460431
2014-03-25,14260,0,14333,0.00510615595492878,0.00882164578953991,0.00464216935056536,0.00983547562317447,0,1861.5,1858.5,-0.00161290357546477,0.00633211950711134,0.00597469830812214,0.00647321068266676,0.0282767235442108,0.609459949781143,0.360924481433648,0.563944766666823
2014-03-26,14460,0,14370,-0.00624351663968505,-0.00663294454885963,-0.00602810392149044,0.00898538676002407,0,1864,1844.5,-0.0105164782088062,0.0029550055082297,0.00261655577014308,0.00599443805412451,0.02748326055684,0.612340880522631,0.352683698412667,0.562219202871274
2014-03-27,14275,0,14638,0.0251111316369614,-0.00582372924784625,0.0249892039164959,0.00841798276717476,0,1839.25,1841,0.000951022420704154,-0.00285035822435647,-0.00315619543259821,0.00712883462192023,0.0281786724054645,0.610695147960233,0.286460903907421,0.56165355653308
2014-03-28,14553,0,14690,0.00936983225459667,0.00779797136776866,0.00926556796218962,0.0131338569522583,0,1855,1849.5,-0.00296936376902679,0.00757579380845772,0.00721138607647278,0.00651698497290808,0.0280726787503153,0.61269489135688,0.30696113714458,0.555029444851493
2014-03-31,14805,1,14813,0.000540212046360568,-0.00135107768981633,0.000733280155547497,0.0123487013670425,1,1865.25,1865,-0.00013403927370778,0.00847976007911499,0.00835622689018064,0.00613484250341907,0.0275979523491527,0.613735363595848,0.302545911564939,0.554921621102402
2014-04-01,14793,0,14800,0.000473084859970735,0.00659979498401528,0.000147338540254773,0.0115317891709088,0,1874.25,1877.25,0.0015993605968218,0.00494752630525564,0.0045978832730099,0.00564456254665046,0.0281694378009745,0.606691304503444,0.306196028496602,0.558106302112783
2014-04-02,14898,0,14953,0.00368497284762207,0.004137752833587,0.00385188734561406,0.0102633158739338,0,1877.75,1883.5,0.00305749656597456,0.000266311586127902,-5.70339974530966E-05,0.00524384600119386,0.0279761113946153,0.61330380178383,0.302911621212386,0.558767475433936
2014-04-03,15015,0,15070,0.00365631120311048,-0.00199269411671036,0.00376948462089012,0.00928839848007842,0,1886,1881,-0.00265463389237245,0.00132643606130702,0.000997135064305158,0.0050027095878632,0.0279903873763879,0.605525949907811,0.300342216106155,0.565021889391991
2014-04-04,15040,0,15068,0.00185997130810098,-0.0136983866630368,0.00183933026570324,0.0084329592611622,0,1885,1858.75,-0.0140236021077463,0.00212427058108081,0.00179048762510343,0.00482664141088114,0.0277467873400025,0.612948624039185,0.293064521419017,0.573457969338909
2014-04-07,14863,1,14818,-0.00303224517229272,-0.00779110339894499,-0.00330839628463946,0.00755889997037742,1,1855,1838,-0.00920667212590314,-0.00201952273282927,-0.00208407457454289,0.00747977059780305,0.0266346601193883,0.61329538470239,0.273795506517507,0.573334102110603
2014-04-08,14703,0,14623,-0.00545592296577807,-0.0112094148991234,-0.00592224118355992,0.0077245187223011,0,1836.75,1845.75,0.0048879934388881,-0.000680318415245531,-0.000998346158189162,0.00783163900061194,0.0280831214603489,0.611174685449094,0.272437551014333,0.555386635025797
2014-04-09,14460,0,14310,-0.0104276231622591,0.0107733448597389,-0.0106494453789013,0.00734846539972995,0,1847.5,1865.75,0.00982974318914006,0.000947674883081917,0.000620501635657499,0.00737676063667364,0.0270722284235496,0.613246569924083,0.270412652639497,0.562664961113105
2014-04-10,14465,0,14320,-0.0100747768955988,-0.0308480407737367,-0.00981676278803984,0.00800640874543629,0,1862.5,1825.75,-0.0199288097534954,-0.00174344575778218,-0.00205550121823251,0.0078012490541789,0.028119461674781,0.611326807456937,0.274813633264271,0.595623237059013
2014-04-11,13885,0,13953,0.00488541815130683,-0.00287088405032988,0.00423492700704109,0.00830086973540693,0,1821,1809,-0.00661159433231282,-0.00260506077261123,-0.00291227597727738,0.0110059759492982,0.027427109020334,0.613900387061752,0.272102629244631,0.593681785219717
